Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4007756505,"3 Sep 2020, 21:50:07",Short evening run,Run,No unleashed dog to chase me this time XDD ,1925,5.55,,,false,, ,activities/4007756505.gpx,,,1925.0,1911.0,5552.7001953125,5.199999809265137,2.905651569366455,11.884583473205566,11.584583282470703,182.89999389648438,187.0,4.800000190734863,0.005402776878327131,,,,,,,,,670.45849609375,,,,,,,,,10.0,,,,,0.0,116.0,0.0,,1.0,5568.10009765625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4015411419,"5 Sep 2020, 12:45:00",Cold morning run,Run,,3722,10.77,,,false,, ,activities/4015411419.gpx,,,3722.0,3706.0,10775.2001953125,12.399999618530273,2.907501459121704,23.770587921142578,22.270587921142578,182.89999389648438,187.0,5.699999809265137,0.013920855708420277,,,,,,,,,1301.3380126953125,,,,,,,,,10.0,,,,,0.0,226.0,0.0,,1.0,10807.5,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4022982712,"6 Sep 2020, 20:57:03",Fun run,Run,,3715,10.73,,,false,, ,activities/4022982712.gpx,,,3715.0,3699.0,10730.7998046875,11.5,2.9010002613067627,23.735008239746094,22.635007858276367,182.89999389648438,187.0,6.800000190734863,0.010250866413116455,,,,,,,,,1296.0037841796875,,,,,,,,,8.0,,,,,0.0,159.0,0.0,,1.0,10763.2001953125,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4032021794,"8 Sep 2020, 20:43:33",A chilly run,Run,,3719,11.15,,,false,, ,activities/4032021794.gpx,,,3719.0,3696.0,11150.7998046875,9.300000190734863,3.016991376876831,23.746612548828125,22.84661102294922,182.89999389648438,187.0,6.300000190734863,0.008071170188486576,,,,,,,,,1346.419677734375,,,,,,,,,8.0,,,,,0.0,159.0,0.0,,1.0,11181.900390625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4036859773,"9 Sep 2020, 20:54:47",Afternoon Run while troubleshooting Garmin watch,Run,"",3603,10.23,188.0,206,false,, ,activities/4320520660.fit.gz,,,3603.0,3599.0,10231.2001953125,4.199999809265137,2.842789649963379,15.0,13.0,79.5999984741211,85.4000015258789,11.800000190734863,-0.003909609746187925,,,85.0,80.80207061767578,,172.90191650390625,,,1045.0,,,206.0,,,,,,,,,,,0.0,,0.0,,1.0,10272.400390625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4045666376,"11 Sep 2020, 20:49:35",Afternoon Run,Run,,3605,10.47,190.0,211,false,, ,activities/4329850211.fit.gz,,,3605.0,3605.0,10472.2998046875,4.400000095367432,2.904937505722046,18.0,15.0,83.80000305175781,92.80000305175781,11.5,0.03246660158038139,,,84.0,80.85567474365234,,174.650390625,,,942.0,,,211.0,,,,,,,,,,,,,0.0,,1.0,10522.0,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4050644779,"12 Sep 2020, 20:46:03",Afternoon Run,Run,,1805,5.28,183.0,40,false,, ,activities/4335093334.fit.gz,,,1805.0,1802.0,5284.7998046875,4.400000095367432,2.932741403579712,9.0,6.0,91.5999984741211,193.8000030517578,7.400000095367432,1.8505903482437134,,,84.0,80.09437561035156,,149.98167419433594,,,396.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,5305.10009765625,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4056115764,"13 Sep 2020, 20:23:51",Afternoon Walk,Walk,,2897,4.59,121.0,7,false,, ,activities/4340892570.fit.gz,,,2897.0,2863.0,4591.60009765625,2.4000000953674316,1.6037722826004028,30.0,10.0,189.0,215.8000030517578,43.900001525878906,0.44864535331726074,,,112.0,55.93675231933594,,103.69406127929688,,,326.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4060567454,"14 Sep 2020, 20:43:01",Afternoon Run,Run,,3606,10.70,183.0,198,false,, ,activities/4345611446.fit.gz,,,3606.0,3606.0,10701.5,3.799999952316284,2.9676928520202637,13.0,13.0,186.1999969482422,192.8000030517578,13.600000381469727,-0.011213380843400955,,,84.0,80.41053771972656,,172.40016174316406,,,938.0,,,198.0,,,,,,,,,,,,,0.0,,1.0,10755.2998046875,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4065991269,"15 Sep 2020, 20:47:31",Afternoon Run,Run,,3609,10.53,185.0,155,false,, ,activities/4351311083.fit.gz,,,3609.0,3609.0,10533.2998046875,4.300000190734863,2.9186201095581055,17.0,9.0,179.0,190.1999969482422,16.399999618530273,-0.06265842914581299,,,85.0,80.91881561279297,,165.52867126464844,,,890.0,,,155.0,,,,,,,,,,,,,0.0,,1.0,10623.5,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
4070461161,"16 Sep 2020, 21:04:44",Afternoon Walk,Walk,,2952,4.68,129.0,7,false,, ,activities/4356027317.fit.gz,,,2952.0,2879.0,4682.7001953125,2.200000047683716,1.626502275466919,32.0,8.0,186.39999389648438,215.60000610351562,44.599998474121094,0.5723193883895874,,,76.0,55.83056640625,,104.4023666381836,,,333.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6817178.0,,,,,,,,,,,,,,,,,""
